Session_Number,Trial_Time,Listener_Number,Subject_3,Subject_4,Talker_Number,Score,Target_Word,Response_Word_1,Talker_Language,Listener_Language,Background_Noise,Peak/Peak_SNR_(at_Listener),TabRT1,Orientation,Location,Rating,Listener_Age,Talker_Age,Listener_Sex,Talker_Sex,Listener_Status,Talker_Status,
864,7.366566e+05,1089,6,6,1087,1,149,149,Bilingual,Non-Native,7.646667e+01,9.200000e+00,1506,Face_Target,Restaurant,3,24,19,Female,Male,YNH,YNH,
864,7.366566e+05,1089,6,6,1087,1,239,239,Bilingual,Non-Native,8.203333e+01,2.300000e+00,1303,Normal,Restaurant,3,24,19,Female,Male,YNH,YNH,
864,7.366566e+05,1089,6,6,1087,1,168,168,Bilingual,Non-Native,7.463333e+01,8.133333e+00,3652,Normal,Restaurant,3,24,19,Female,Male,YNH,YNH,
864,7.366566e+05,1089,6,6,1088,1,252,252,Native,Non-Native,7.523333e+01,7.166667e+00,1677,Face_Tablet,Restaurant,2,24,21,Female,Female,YNH,YNH,
864,7.366566e+05,1089,6,6,1090,1,227,227,Non-Native,Non-Native,7.770000e+01,4.566667e+00,974,Normal,Restaurant,1,24,24,Female,Male,YNH,YNH,
864,7.366566e+05,1089,6,6,1088,1,27,27,Native,Non-Native,7.903333e+01,2.400000e+00,1896,Face_Target,Restaurant,2,24,21,Female,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1089,1,218,218,Non-Native,Bilingual,7.836667e+01,2.566667e+00,3471,Normal,Restaurant,5,19,24,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1089,0,135,140,Non-Native,Bilingual,7.756667e+01,-1.333333e-01,1766,Normal,Restaurant,5,19,24,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1088,1,258,258,Native,Bilingual,8.193333e+01,3.333333e+00,1053,Normal,Restaurant,3,19,21,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1088,1,151,151,Native,Bilingual,7.993333e+01,5.166667e+00,2080,Face_Tablet,Restaurant,3,19,21,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1088,1,137,137,Native,Bilingual,7.750000e+01,6.766667e+00,690,Normal,Restaurant,3,19,21,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1089,0,48,266,Non-Native,Bilingual,7.673333e+01,3.933333e+00,2300,Face_Target,Restaurant,5,19,24,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1088,1,48,48,Native,Bilingual,7.356667e+01,1.230000e+01,1120,Face_Target,Restaurant,3,19,21,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1088,1,55,55,Native,Bilingual,7.460000e+01,9.633333e+00,2720,Normal,Restaurant,3,19,21,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1088,1,98,98,Native,Bilingual,7.180000e+01,1.150000e+01,1680,Normal,Restaurant,3,19,21,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1090,1,211,211,Non-Native,Bilingual,74,4.600000e+00,741,Face_Target,Restaurant,3,19,24,Male,Male,YNH,YNH,
864,7.366566e+05,1087,6,6,1090,1,15,15,Non-Native,Bilingual,7.430000e+01,5,1166,Face_Target,Restaurant,3,19,24,Male,Male,YNH,YNH,
864,7.366566e+05,1087,6,6,1088,0,246,248,Native,Bilingual,7.463333e+01,7.566667e+00,3900,Normal,Restaurant,3,19,21,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1088,1,73,73,Native,Bilingual,7.170000e+01,1.076667e+01,1472,Face_Tablet,Restaurant,3,19,21,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1089,1,86,86,Non-Native,Bilingual,7.580000e+01,5.300000e+00,948,Face_Tablet,Restaurant,5,19,24,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1088,1,252,252,Native,Bilingual,7.523333e+01,7.166667e+00,1109,Face_Tablet,Restaurant,3,19,21,Male,Female,YNH,YNH,
864,7.366566e+05,1087,6,6,1090,1,227,227,Non-Native,Bilingual,7.770000e+01,4.566667e+00,1443,Normal,Restaurant,3,19,24,Male,Male,YNH,YNH,
864,7.366566e+05,1087,6,6,1088,1,27,27,Native,Bilingual,7.903333e+01,2.400000e+00,656,Face_Target,Restaurant,3,19,21,Male,Female,YNH,YNH,
864,7.366566e+05,1088,6,6,1087,1,152,152,Bilingual,Native,7.293333e+01,1.113333e+01,1950,Face_Tablet,Restaurant,2,21,19,Female,Male,YNH,YNH,
864,7.366566e+05,1088,6,6,1089,0,218,217,Non-Native,Native,7.836667e+01,2.566667e+00,4173,Normal,Restaurant,4,21,24,Female,Female,YNH,YNH,
864,7.366566e+05,1088,6,6,1089,1,135,135,Non-Native,Native,7.756667e+01,-1.333333e-01,1725,Normal,Restaurant,4,21,24,Female,Female,YNH,YNH,
864,7.366566e+05,1088,6,6,1087,1,53,53,Bilingual,Native,7.730000e+01,7.600000e+00,1229,Normal,Restaurant,2,21,19,Female,Male,YNH,YNH,
864,7.366566e+05,1088,6,6,1089,1,48,48,Non-Native,Native,7.673333e+01,3.933333e+00,1658,Face_Target,Restaurant,4,21,24,Female,Female,YNH,YNH,
864,7.366566e+05,1088,6,6,1090,1,211,211,Non-Native,Native,74,4.600000e+00,1047,Face_Target,Restaurant,3,21,24,Female,Male,YNH,YNH,
864,7.366566e+05,1088,6,6,1090,1,15,15,Non-Native,Native,7.430000e+01,5,1502,Face_Target,Restaurant,3,21,24,Female,Male,YNH,YNH,
864,7.366566e+05,1088,6,6,1087,1,6,6,Bilingual,Native,7.503333e+01,9.166667e+00,1062,Normal,Restaurant,2,21,19,Female,Male,YNH,YNH,
864,7.366566e+05,1088,6,6,1089,0,86,63,Non-Native,Native,7.580000e+01,5.300000e+00,2923,Face_Tablet,Restaurant,4,21,24,Female,Female,YNH,YNH,
864,7.366566e+05,1088,6,6,1087,1,149,149,Bilingual,Native,7.646667e+01,9.200000e+00,1065,Face_Target,Restaurant,2,21,19,Female,Male,YNH,YNH,
864,7.366566e+05,1088,6,6,1087,1,239,239,Bilingual,Native,8.203333e+01,2.300000e+00,1232,Normal,Restaurant,2,21,19,Female,Male,YNH,YNH,
864,7.366566e+05,1088,6,6,1087,1,168,168,Bilingual,Native,7.463333e+01,8.133333e+00,3290,Normal,Restaurant,2,21,19,Female,Male,YNH,YNH,
864,7.366566e+05,1088,6,6,1090,1,227,227,Non-Native,Native,7.770000e+01,4.566667e+00,1235,Normal,Restaurant,3,21,24,Female,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1086,1,73,73,Bilingual,Native,7.810000e+01,6.633333e+00,2810,Normal,Restaurant,3,20,19,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1069,1,102,102,Non-Native,Native,7.643333e+01,8.133333e+00,4473,Face_Tablet,Restaurant,1,20,26,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1069,1,249,249,Non-Native,Native,8.016667e+01,5.166667e+00,1840,Normal,Restaurant,1,20,26,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1085,1,31,31,Bilingual,Native,7.503333e+01,7.333333e+00,2197,Normal,Restaurant,1,20,19,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1069,1,243,243,Non-Native,Native,7.826667e+01,5.033333e+00,1682,Normal,Restaurant,1,20,26,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1069,1,267,267,Non-Native,Native,78,6.433333e+00,2054,Normal,Restaurant,1,20,26,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1085,1,196,196,Bilingual,Native,7.650000e+01,6.566667e+00,2126,Normal,Restaurant,1,20,19,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1086,1,132,132,Bilingual,Native,81,3.633333e+00,2055,Face_Target,Restaurant,3,20,19,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1085,1,82,82,Bilingual,Native,8.453333e+01,6.666667e-01,1906,Normal,Restaurant,1,20,19,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1086,1,56,56,Bilingual,Native,7.926667e+01,3.166667e+00,1316,Normal,Restaurant,3,20,19,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1085,1,18,18,Bilingual,Native,7.790000e+01,6.333333e+00,1573,Face_Target,Restaurant,1,20,19,Male,Male,YNH,YNH,
862,7.366556e+05,1084,6,6,1086,0,13,14,Bilingual,Native,7.983333e+01,2.633333e+00,1535,Normal,Restaurant,3,20,19,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1069,0,102,40,Non-Native,Bilingual,7.643333e+01,8.133333e+00,6022,Face_Tablet,Restaurant,4,19,26,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1069,1,249,249,Non-Native,Bilingual,8.016667e+01,5.166667e+00,2089,Normal,Restaurant,4,19,26,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1085,1,31,31,Bilingual,Bilingual,7.503333e+01,7.333333e+00,3615,Normal,Restaurant,2,19,19,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1084,1,202,202,Native,Bilingual,7.156667e+01,9.700000e+00,2984,Normal,Restaurant,4,19,20,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1084,1,89,89,Native,Bilingual,7.786667e+01,2.933333e+00,2173,Normal,Restaurant,4,19,20,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1069,1,243,243,Non-Native,Bilingual,7.826667e+01,5.033333e+00,2620,Normal,Restaurant,4,19,26,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1069,1,267,267,Non-Native,Bilingual,78,6.433333e+00,2928,Normal,Restaurant,4,19,26,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1084,1,229,229,Native,Bilingual,7.540000e+01,4.933333e+00,2004,Face_Target,Restaurant,4,19,20,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1085,1,196,196,Bilingual,Bilingual,7.650000e+01,6.566667e+00,2302,Normal,Restaurant,2,19,19,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1085,1,82,82,Bilingual,Bilingual,8.453333e+01,6.666667e-01,1800,Normal,Restaurant,2,19,19,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1084,1,222,222,Native,Bilingual,7.910000e+01,2.366667e+00,3083,Face_Tablet,Restaurant,4,19,20,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1085,1,18,18,Bilingual,Bilingual,7.790000e+01,6.333333e+00,1951,Face_Target,Restaurant,2,19,19,Male,Male,YNH,YNH,
862,7.366556e+05,1086,6,6,1084,1,199,199,Native,Bilingual,7.500000e+01,5.433333e+00,3592,Face_Target,Restaurant,4,19,20,Male,Male,YNH,YNH,
862,7.366556e+05,1085,6,6,1086,1,73,73,Bilingual,Bilingual,7.810000e+01,6.633333e+00,2407,Normal,Restaurant,3,19,19,Male,Male,YNH,YNH,
862,7.366556e+05,1085,6,6,1069,0,102,173,Non-Native,Bilingual,7.643333e+01,8.133333e+00,7239,Face_Tablet,Restaurant,4,19,26,Male,Male,YNH,YNH,
862,7.366556e+05,1085,6,6,1069,1,249,249,Non-Native,Bilingual,8.016667e+01,5.166667e+00,5605,Normal,Restaurant,4,19,26,Male,Male,YNH,YNH,
